"Subject" "Activity_No." "Activity_Name2" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
16 4 "SITTING" -0.0081312714 -0.30929775 -0.30929775 0.10973228 -0.21856452 -0.99998027 -0.94923386 -0.91147185 -0.029693435 -0.99927845 -0.99927845 -0.99472119 -0.99208937 -0.99824102 -0.99599823 -0.99302948 -0.99231459 -0.99871057
16 4 "SITTING" 0.11244904 -0.46742373 -0.46742373 -0.27627853 -0.015818202 -0.99997852 -0.9096016 -0.9592279 -0.83336341 -0.99793792 -0.99793792 -0.99354766 -0.99748712 -0.99788207 -0.99496463 -0.99169711 -0.9968895 -0.99695555
16 4 "SITTING" -0.16999301 -0.38581137 -0.38581137 -0.49832578 0.0094890431 -0.99998798 -0.96102098 -0.5627126 -0.77696277 -0.99563285 -0.99563285 -0.99420871 -0.99642658 -0.9973822 -0.99391239 -0.99250533 -0.99569282 -0.9966697
16 4 "SITTING" -0.14292318 -0.21323852 -0.21323852 -0.1247222 -0.16225276 -0.99999024 -0.80966166 -0.94396766 -0.93307553 -0.99574964 -0.99574964 -0.99558285 -0.99624027 -0.99779367 -0.99588538 -0.9963939 -0.99623238 -0.99784748
16 4 "SITTING" -0.132443 -0.31478929 -0.31478929 -0.064606423 -0.060987284 -0.99998053 -0.87696716 -0.95665423 -0.66548678 -0.99716229 -0.99716229 -0.99649084 -0.99465291 -0.99720101 -0.99678014 -0.9981 -0.99556866 -0.99745909
16 4 "SITTING" -0.15492306 -0.085312042 -0.085312042 -0.065085284 -0.10479127 -0.99997682 -0.93232141 -0.9423676 -0.85280252 -0.99486732 -0.99486732 -0.99804914 -0.99381404 -0.99769712 -0.99506918 -0.99983767 -0.99578531 -0.99770174
16 4 "SITTING" -0.36828997 -0.0083971797 -0.0083971797 0.010727768 -0.41427641 -0.99996824 -0.93370122 -0.83066303 -0.55729837 -0.99056703 -0.99056703 -0.99493434 -0.99252864 -0.99718263 -0.99060775 -0.99601552 -0.99152748 -0.9969501
16 4 "SITTING" -0.28147639 0.017576978 0.017576978 -0.38441981 -0.22136192 -0.99997262 -0.83648778 -0.94628994 -0.81951939 -0.98627647 -0.98627647 -0.99004803 -0.99059743 -0.99509726 -0.98787067 -0.99182421 -0.98840883 -0.99537031
16 4 "SITTING" -0.10064286 0.11185915 0.11185915 -0.16215294 -0.20138101 -0.99998849 -0.71431282 -0.96886236 -0.80089007 -0.98971865 -0.98971865 -0.99084533 -0.99405103 -0.99601304 -0.98855169 -0.99229781 -0.99170961 -0.99585763
16 4 "SITTING" 0.015960351 -0.1077659 -0.1077659 -0.089110975 0.021824917 -0.99998313 -0.93990255 -0.9466939 -0.87997357 -0.99697972 -0.99697972 -0.99555296 -0.9955138 -0.99786163 -0.99501886 -0.99387219 -0.99516149 -0.99778195
16 4 "SITTING" 0.18690054 -0.39986784 -0.39986784 0.036932567 -0.23458857 -0.99995019 -0.93551155 -0.93597996 -0.73538594 -0.99734564 -0.99734564 -0.99445374 -0.99383537 -0.99707341 -0.99506183 -0.99231208 -0.9928775 -0.99704702
16 4 "SITTING" -0.01927799 -0.53946328 -0.53946328 0.17735298 -0.52415593 -0.99996187 -0.92575871 -0.84283032 -0.73851636 -0.99333538 -0.99333538 -0.99017396 -0.99143269 -0.99451489 -0.98977836 -0.99021623 -0.99108619 -0.99473634
16 4 "SITTING" -0.074871386 -0.31393381 -0.31393381 0.0072936238 -0.41669487 -0.99998255 -0.92458786 -0.79433044 -0.78329723 -0.99174731 -0.99174731 -0.99064372 -0.99063431 -0.99369874 -0.98623574 -0.99284927 -0.98801146 -0.9931191
16 4 "SITTING" 0.20199298 -0.021997603 -0.021997603 -0.26486042 -0.0073650142 -0.99998471 -0.68806682 -0.91847948 -0.43698488 -0.9919193 -0.9919193 -0.99104847 -0.99087726 -0.9941754 -0.98923155 -0.99044742 -0.98545301 -0.99181539
16 4 "SITTING" 0.10318462 0.14150949 0.14150949 -0.23576989 0.18706309 -0.99997787 -0.83239573 -0.9031641 -0.72078581 -0.99174455 -0.99174455 -0.99225195 -0.99121146 -0.99577358 -0.99185253 -0.98914187 -0.98647413 -0.99363174
16 4 "SITTING" -0.1934397 -0.35584808 -0.35584808 -0.13258525 0.0043136776 -0.99998131 -0.91927854 -0.87737304 -0.34371057 -0.99386659 -0.99386659 -0.99412748 -0.99240611 -0.99730041 -0.99451547 -0.99472582 -0.99282649 -0.99686818
16 4 "SITTING" -0.025706218 -0.48229725 -0.48229725 -0.24314503 -0.30409205 -0.99997955 -0.88780954 -0.96440035 -0.57785806 -0.99389866 -0.99389866 -0.99432385 -0.99538553 -0.99781434 -0.99281767 -0.99507035 -0.99373874 -0.99793475
16 4 "SITTING" 0.0098784429 -0.44118377 -0.44118377 -0.16638337 -0.25579053 -0.99997952 -0.91281919 -0.95259099 -0.62327618 -0.9936234 -0.9936234 -0.99475895 -0.9972543 -0.99863713 -0.99104602 -0.99487335 -0.9977882 -0.9989755
16 4 "SITTING" -0.017529227 -0.089476377 -0.089476377 -0.10948011 -0.12368132 -0.99776093 -0.76184001 -0.61776425 -0.85396338 -0.99181418 -0.99181418 -0.98879951 -0.97745488 -0.99277616 -0.97959112 -0.96944707 -0.89026558 -0.97654392
16 4 "SITTING" -0.44369877 -0.18174466 -0.18174466 -0.20779174 0.07389954 -0.99836695 0.26769745 -0.56076206 0.19844035 -0.89609748 -0.89609748 -0.96842297 -0.56835997 -0.97951176 -0.91712457 -0.9633202 -0.87513797 -0.9700075
16 4 "SITTING" -0.092418299 -0.20348609 -0.20348609 0.021342931 0.32553977 -0.99986651 -0.5250079 -0.96842329 0.026502289 -0.96415326 -0.96415326 -0.98130496 -0.76175363 -0.9897465 -0.97380246 -0.97700165 -0.87451368 -0.99075759
16 4 "SITTING" -0.023167056 -0.39138905 -0.39138905 -0.046159329 0.14813505 -0.99985219 -0.91039304 -0.93535399 0.12074822 -0.96815077 -0.96815077 -0.97789533 -0.90210784 -0.98949493 -0.9786693 -0.97743586 -0.92272926 -0.99054378
16 4 "SITTING" -0.07209978 -0.17227859 -0.17227859 0.05768986 -0.0079057786 -0.99989224 -0.49391006 -0.67136972 -0.57428344 -0.97486387 -0.97486387 -0.98135725 -0.96681023 -0.99087566 -0.97985561 -0.98332976 -0.97611605 -0.99236893
16 4 "SITTING" 0.012443168 0.072639836 0.072639836 -0.2501847 0.098809622 -0.99994594 -0.92038872 -0.96192635 -0.56371569 -0.9863119 -0.9863119 -0.98869263 -0.97776243 -0.99426284 -0.98737533 -0.99137343 -0.98685875 -0.9945945
16 4 "SITTING" -0.026540791 -0.20349158 -0.20349158 0.15366183 -0.063865439 -0.99994794 -0.90519481 -0.84101509 -0.63952756 -0.98906317 -0.98906317 -0.98811705 -0.97903576 -0.99542575 -0.99011573 -0.98874328 -0.99399148 -0.9961992
16 4 "SITTING" -0.089362829 -0.33983328 -0.33983328 0.037870211 -0.14419642 -0.99995779 -0.76655735 -0.77805395 -0.0077953362 -0.9931089 -0.9931089 -0.99073273 -0.98499102 -0.99618003 -0.99015325 -0.98845315 -0.99163737 -0.99601847
16 4 "SITTING" -0.17863774 -0.36047384 -0.36047384 -0.032866772 -0.32686339 -0.99995439 -0.91503372 -0.68626086 -0.72954625 -0.99494118 -0.99494118 -0.99363366 -0.9925 -0.99781856 -0.9928495 -0.99180296 -0.99577077 -0.99751216
16 4 "SITTING" -0.34437603 -0.38705956 -0.38705956 -0.10904518 -0.52191977 -0.99995685 -0.84526428 -0.76227597 -0.80698703 -0.9900283 -0.9900283 -0.98917053 -0.99225768 -0.99682661 -0.98875934 -0.9901748 -0.99465542 -0.99666626
16 4 "SITTING" -0.38017089 -0.54601942 -0.54601942 0.086930131 -0.5026994 -0.99997299 -0.80644591 -0.95436096 -0.58421939 -0.98902258 -0.98902258 -0.98842992 -0.99373475 -0.99687925 -0.98738299 -0.99063876 -0.99506992 -0.99681767
16 4 "SITTING" -0.38822599 -0.43187096 -0.43187096 0.29562716 -0.44185036 -0.99998421 -0.92305354 -0.94197074 -0.81571755 -0.99302121 -0.99302121 -0.99120424 -0.99584989 -0.99769174 -0.99078751 -0.9928459 -0.99756346 -0.99746385
16 4 "SITTING" -0.21764979 -0.11360807 -0.11360807 -0.09239072 -0.4208561 -0.99998463 -0.9047319 -0.86872483 -0.77742044 -0.9922602 -0.9922602 -0.99330571 -0.9956807 -0.99779848 -0.99183486 -0.99644362 -0.99726299 -0.99837086
16 4 "SITTING" -0.11305228 -0.06216418 -0.06216418 0.070579622 -0.26781993 -0.99998494 -0.68701332 -0.83068335 -0.82648432 -0.99172381 -0.99172381 -0.99437974 -0.99532094 -0.99755434 -0.99254061 -0.99435621 -0.99617626 -0.99833428
16 4 "SITTING" -0.10643134 -0.21670304 -0.21670304 0.13549614 -0.20325029 -0.99998652 -0.90941294 -0.90168488 -0.78749424 -0.99235708 -0.99235708 -0.99424316 -0.99596594 -0.99755713 -0.99431876 -0.9944879 -0.99603817 -0.9980324
16 4 "SITTING" 0.044224682 -0.38886375 -0.38886375 0.1680377 -0.007332118 -0.99998414 -0.85156308 -0.93220854 -0.77466809 -0.9926209 -0.9926209 -0.99156404 -0.99572291 -0.99845979 -0.99256025 -0.99260403 -0.99585332 -0.99905339
16 4 "SITTING" 0.31892778 -0.42923148 -0.42923148 -0.20272857 -0.26773388 -0.99745056 -0.76356406 -0.5104501 -0.6975272 -0.97959028 -0.97959028 -0.98015625 -0.9829019 -0.99030559 -0.93622906 -0.97180599 -0.91644936 -0.96435177
16 6 NA 0.18517334 0.43830863 0.43830863 -0.18074922 -0.032626147 -0.99980011 -0.6349995 -0.6338123 0.33010743 -0.92546916 -0.92546916 -0.97624038 -0.75439089 -0.98161447 -0.93467999 -0.97363392 -0.87901572 -0.97711198
16 6 NA 0.30424328 0.21615822 0.21615822 -0.19790121 -0.16298164 -0.99978006 0.1420012 -0.78135587 0.13349757 -0.95335488 -0.95335488 -0.98866254 -0.89325237 -0.98878235 -0.9777142 -0.99032242 -0.91832549 -0.98401688
16 6 NA 0.24852662 0.20408836 0.20408836 -0.16419047 0.29047062 -0.99993575 -0.57660713 -0.94974645 -0.17254622 -0.96878232 -0.96878232 -0.99219791 -0.96603674 -0.99447786 -0.98564271 -0.99303461 -0.9558267 -0.99217353
16 6 NA 0.35522962 -0.050315087 -0.050315087 -0.31983969 -0.052613451 -0.99995329 -0.53874944 -0.9156129 -0.81616905 -0.9785319 -0.9785319 -0.99392174 -0.98609965 -0.99434465 -0.99002024 -0.9946546 -0.9906708 -0.99202317
16 6 NA 0.25069853 -0.0056731502 -0.0056731502 -0.23258716 -0.1263743 -0.99997306 -0.64521608 -0.95412952 -0.5051528 -0.98141773 -0.98141773 -0.99344518 -0.97995044 -0.99293654 -0.99097399 -0.99439353 -0.98481138 -0.99166882
16 6 NA 0.28667134 0.17919816 0.17919816 -0.055254896 -0.26245565 -0.99997646 -0.10372263 -0.96565412 -0.73340749 -0.97461552 -0.97461552 -0.99315379 -0.97727138 -0.99243231 -0.9861935 -0.99215137 -0.98203473 -0.99048268
16 6 NA 0.37465742 0.18813534 0.18813534 -0.26909581 -0.17098122 -0.999978 0.10902831 -0.9672394 -0.50372406 -0.97697787 -0.97697787 -0.9928807 -0.9837643 -0.99342218 -0.98818101 -0.99275555 -0.98360101 -0.99050198
16 6 NA 0.31406469 0.045559093 0.045559093 -0.38779064 0.011553724 -0.99998144 -0.3817325 -0.86105675 -0.77932654 -0.97243229 -0.97243229 -0.99356071 -0.98268885 -0.99407676 -0.98398395 -0.99527886 -0.98464966 -0.99323406
16 6 NA 0.47660572 0.047983352 0.047983352 0.078844806 0.35089389 -0.99998431 -0.28260712 -0.94610503 -0.702258 -0.96025348 -0.96025348 -0.99226048 -0.97998398 -0.99286285 -0.98157095 -0.99174589 -0.98085524 -0.99255712
16 6 NA 0.57018345 0.19015764 0.19015764 0.057763386 0.093160419 -0.99998534 -0.37755191 -0.92921544 -0.67209778 -0.96332932 -0.96332932 -0.99159097 -0.98029688 -0.99301824 -0.97794071 -0.99240163 -0.98087194 -0.99153674
16 6 NA 0.45243342 -0.10105004 -0.10105004 -0.27206592 -0.17296818 -0.99998528 -0.39005746 -0.90491982 -0.56509029 -0.97246113 -0.97246113 -0.99383203 -0.98329586 -0.99458475 -0.98708915 -0.99696742 -0.98502097 -0.99278533
16 6 NA 0.3809933 -0.2677455 -0.2677455 -0.40057624 0.17619562 -0.99998777 -0.27849847 -0.45186807 -0.696436 -0.97328886 -0.97328886 -0.99338441 -0.98450688 -0.99512855 -0.98686192 -0.9957875 -0.98611159 -0.99400963
16 6 NA 0.37967152 -0.044995079 -0.044995079 -0.35347734 -0.094360091 -0.99999616 -0.52024831 -0.94953212 -0.82753381 -0.96436434 -0.96436434 -0.99286404 -0.98000211 -0.99448976 -0.98247298 -0.99495045 -0.9856106 -0.9936125
16 6 NA 0.4808164 0.016851074 0.016851074 0.036097489 -0.14473128 -0.99998857 -0.32530967 -0.89656839 -0.82442847 -0.95819419 -0.95819419 -0.99329119 -0.97853721 -0.99449559 -0.98143602 -0.99569275 -0.98527217 -0.99326065
16 6 NA 0.41320002 0.088131684 0.088131684 -0.055508625 -0.11490684 -0.99997793 0.10744341 -0.65511013 -0.72557012 -0.9656417 -0.9656417 -0.99260003 -0.97956309 -0.995354 -0.98486651 -0.99592183 -0.98519625 -0.99411432
16 6 NA 0.18818558 0.03391337 0.03391337 -0.43208928 -0.13106807 -0.9999772 -0.37573227 -0.98191504 -0.63828204 -0.97085024 -0.97085024 -0.9928562 -0.98261166 -0.99522431 -0.97938589 -0.9947778 -0.98733716 -0.99449059
16 6 NA 0.3562062 0.14402714 0.14402714 -0.37127687 -0.03510078 -0.99998624 0.0082110368 -0.99582221 -0.59564796 -0.9710289 -0.9710289 -0.99226501 -0.98136266 -0.9948241 -0.98540684 -0.99458867 -0.98685117 -0.99479554
16 6 NA 0.40929797 0.23587895 0.23587895 -0.14590769 -0.028997936 -0.99998577 -0.15825255 -0.96145597 -0.53146472 -0.96380929 -0.96380929 -0.99101378 -0.97801271 -0.99534977 -0.9851236 -0.99396016 -0.98772023 -0.99511022
16 6 NA 0.017665952 -0.019631916 -0.019631916 -0.096498406 0.14382518 -0.99996798 -0.23994815 -0.88938937 -0.55134445 -0.96106712 -0.96106712 -0.99284807 -0.9777764 -0.99392005 -0.985046 -0.99238006 -0.98224381 -0.99071541
16 6 NA 0.077928716 0.51093215 0.51093215 -0.024862894 0.23260612 -0.99891436 -0.65475802 -0.49989257 -0.29168281 -0.79993017 -0.79993017 -0.94650794 -0.63482856 -0.9561612 -0.68228654 -0.94029509 -0.86474506 -0.9562259
16 6 NA -0.10402426 -0.33177992 -0.33177992 0.032065243 -0.15060076 -0.99978017 -0.15344008 -0.16824498 0.1744996 -0.93008043 -0.93008043 -0.96956755 -0.79780646 -0.96503048 -0.93657195 -0.96665747 -0.8915124 -0.95795353
16 6 NA -0.47916192 -0.28706766 -0.28706766 0.096196322 0.14790097 -0.99992264 -0.76906007 -0.52680461 0.37132722 -0.95548375 -0.95548375 -0.98427746 -0.91262571 -0.97702637 -0.97327622 -0.98131416 -0.94626358 -0.96640922
16 6 NA -0.27790261 0.0038663195 0.0038663195 -0.76945589 -0.1397361 -0.99993205 -0.45082879 -0.52236101 -0.41712677 -0.94399265 -0.94399265 -0.9849105 -0.95126999 -0.98268596 -0.97019369 -0.97939614 -0.95353188 -0.97565496
16 6 NA -0.34966328 0.01724274 0.01724274 -0.77957572 -0.15985921 -0.99995283 -0.16903356 -0.3977615 -0.6385256 -0.95728063 -0.95728063 -0.98502794 -0.96091792 -0.98424548 -0.96631836 -0.97903954 -0.95201081 -0.97515435
16 6 NA 0.016878398 0.055913245 0.055913245 -0.073172372 0.31750529 -0.99998201 -0.36394414 -0.70294072 -0.70513302 -0.96496013 -0.96496013 -0.98639802 -0.97018986 -0.98892414 -0.97806228 -0.98549575 -0.97379744 -0.98678255
16 6 NA -0.0082873693 0.023023884 0.023023884 -0.2146328 0.011800634 -0.99996362 0.19878967 -0.29210293 -0.80518458 -0.97251559 -0.97251559 -0.98689812 -0.97562302 -0.9894673 -0.97806023 -0.98448559 -0.97234043 -0.98614276
16 6 NA 0.064878337 0.053749945 0.053749945 -0.35488177 -0.32272503 -0.99998014 -0.85463633 -0.99263288 -0.88449423 -0.98835775 -0.98835775 -0.99406188 -0.98612354 -0.99202092 -0.99405883 -0.99454021 -0.98661894 -0.98996729
16 6 NA 0.10774717 -0.16660857 -0.16660857 -0.029369258 -0.36812829 -0.99999485 -0.8049729 -0.94803284 -0.70602224 -0.9836819 -0.9836819 -0.99295789 -0.9853081 -0.99227167 -0.99185866 -0.99279903 -0.98340528 -0.99126387
16 6 NA 0.079335728 -0.095868757 -0.095868757 0.41075297 -0.11911911 -0.9999803 -0.43164119 -0.95420283 -0.57249129 -0.97384915 -0.97384915 -0.98946202 -0.97208098 -0.9893513 -0.98194823 -0.98132729 -0.96750507 -0.98832666
16 6 NA -0.04747941 0.20252034 0.20252034 -0.14055812 0.26365271 -0.99974178 -0.44091027 -0.44099129 -0.28394417 -0.93948866 -0.93948866 -0.96862632 -0.95642283 -0.9765885 -0.93560626 -0.93855378 -0.9432021 -0.96601187
16 6 NA -0.048951377 0.094902968 0.094902968 -0.56151036 0.27022446 -0.99975844 -0.4637173 -0.50633715 -0.56778689 -0.93087855 -0.93087855 -0.96627901 -0.94113017 -0.97521905 -0.93677132 -0.93869493 -0.93252012 -0.96635971
16 6 NA 0.079331829 0.21707843 0.21707843 -0.07735183 -0.036511777 -0.99998645 -0.23452539 -0.45270978 -0.038971232 -0.96743665 -0.96743665 -0.98760854 -0.9620738 -0.98899093 -0.97478226 -0.98953067 -0.95777614 -0.98716343
16 6 NA 0.21211217 -0.19133965 -0.19133965 -0.049451847 -0.26387578 -0.99998645 -0.76797381 -0.970509 -0.887536 -0.98377069 -0.98377069 -0.99111358 -0.99293476 -0.99295517 -0.99035243 -0.99381802 -0.99081571 -0.993114
16 6 NA 0.093392323 -0.28924696 -0.28924696 -0.37705765 -0.10430317 -0.9999938 -0.94147618 -0.944042 -0.94740191 -0.98303958 -0.98303958 -0.9909091 -0.9911322 -0.99237874 -0.98917461 -0.99375413 -0.98583241 -0.99119133
16 6 NA 0.18642488 0.24539073 0.24539073 -0.43549712 -0.19126116 -0.99998357 -0.18505262 -0.91136511 -0.60817756 -0.97039842 -0.97039842 -0.99055698 -0.97657146 -0.99101168 -0.97756654 -0.98901489 -0.97157226 -0.98604588
16 1 "WALKING" -0.33139104 0.026679202 0.026679202 -0.045139884 0.067790864 -0.99091071 -0.86170893 -0.87254018 -0.60614579 -0.31776502 -0.31776502 -0.50419709 -0.47229239 -0.71830148 -0.50724724 -0.47655807 -0.7114778 -0.78218382
16 1 "WALKING" -0.14429339 -0.032436657 -0.032436657 0.08834459 0.12595755 -0.98726208 -0.85863808 -0.8366612 -0.7993358 -0.23372207 -0.23372207 -0.38828917 -0.46343029 -0.65051092 -0.39566848 -0.37389709 -0.65106812 -0.71078533
16 1 "WALKING" -0.076467239 -0.12933465 -0.12933465 -0.019925007 -0.074119387 -0.98460827 -0.91689698 -0.53864032 -0.90476551 -0.20759357 -0.20759357 -0.30348424 -0.45328618 -0.62787142 -0.33579283 -0.31919166 -0.62930131 -0.69056143
16 1 "WALKING" -0.044306814 -0.29282047 -0.29282047 0.025845901 -0.11353733 -0.972296 -0.85552087 -0.69992325 -0.8714971 -0.20663433 -0.20663433 -0.32748665 -0.42281474 -0.6438748 -0.39874563 -0.37071716 -0.6617171 -0.7045634
16 1 "WALKING" -0.092253764 -0.17447915 -0.17447915 0.084323025 -0.08774629 -0.99058325 -0.93474854 -0.48168317 -0.74392349 -0.2061109 -0.2061109 -0.39818047 -0.43434406 -0.65038288 -0.42465284 -0.43785385 -0.65035263 -0.73337034
16 1 "WALKING" -0.12524436 0.026069467 0.026069467 -0.043485283 -0.25210828 -0.9768481 -0.86564092 -0.56279055 -0.72726316 -0.20098904 -0.20098904 -0.39392137 -0.43790031 -0.62082552 -0.43495687 -0.37419933 -0.67302915 -0.73793082
16 1 "WALKING" -0.077941665 0.12277735 0.12277735 0.080882218 -0.26177416 -0.99117731 -0.82464451 -0.28639258 -0.9452573 -0.22511958 -0.22511958 -0.41003977 -0.42884471 -0.64403918 -0.39690188 -0.38211636 -0.65982557 -0.74511782
16 1 "WALKING" -0.10925776 0.0037251987 0.0037251987 0.028417762 -0.10776922 -0.99220826 -0.83077826 -0.38898168 -0.91408038 -0.2391839 -0.2391839 -0.4251994 -0.45663158 -0.66506161 -0.43882758 -0.44332992 -0.66809198 -0.755482
16 1 "WALKING" -0.12642982 -0.12025903 -0.12025903 -0.11488006 -0.2554344 -0.98791661 -0.90232917 -0.79156204 -0.8688774 -0.20545604 -0.20545604 -0.35496013 -0.45239734 -0.63999235 -0.37386488 -0.35496779 -0.67801831 -0.71253561
16 1 "WALKING" -0.10148125 -0.040581341 -0.040581341 0.13263138 -0.18483303 -0.98377049 -0.81677492 -0.55508395 -0.8799064 -0.2173672 -0.2173672 -0.35763587 -0.45338399 -0.66675601 -0.43466083 -0.36094656 -0.69534926 -0.73337941
16 1 "WALKING" -0.10322281 0.047753421 0.047753421 0.22386473 0.0029190967 -0.98541792 -0.81421504 -0.70759235 -0.77614694 -0.23543189 -0.23543189 -0.38511511 -0.48537569 -0.68057426 -0.45047694 -0.33361422 -0.70221363 -0.70802987
16 1 "WALKING" -0.13359635 0.11384998 0.11384998 0.21069675 -0.014007435 -0.98319631 -0.86140433 -0.76910579 -0.83259863 -0.24434218 -0.24434218 -0.37446776 -0.47041836 -0.6577157 -0.43615981 -0.374764 -0.70240119 -0.69733052
16 1 "WALKING" -0.054398928 0.00040367916 0.00040367916 -0.037910503 -0.12467656 -0.98160187 -0.8922731 -0.85997235 -0.70378055 -0.30369837 -0.30369837 -0.47882408 -0.45341385 -0.72575779 -0.50791659 -0.46615173 -0.66589765 -0.75559099
16 1 "WALKING" -0.15269901 -0.068291481 -0.068291481 0.058256427 -0.24162942 -0.98687449 -0.86996098 -0.6964333 -0.80123233 -0.24122538 -0.24122538 -0.37894611 -0.48821207 -0.67599789 -0.40543985 -0.3950013 -0.69233442 -0.71100921
16 1 "WALKING" -0.27146121 -0.049779819 -0.049779819 0.16783708 -0.027844732 -0.98811457 -0.86337287 -0.81423125 -0.89669837 -0.22695595 -0.22695595 -0.37069918 -0.4813014 -0.68483147 -0.45300233 -0.41535971 -0.69560343 -0.73625485
16 1 "WALKING" -0.099107525 0.017047698 0.017047698 0.49109895 -0.065540094 -0.98792111 -0.92952494 -0.67360237 -0.71087997 -0.22454867 -0.22454867 -0.38958501 -0.49187169 -0.69631898 -0.39118986 -0.39356483 -0.73345571 -0.75044943
16 1 "WALKING" -0.0097075793 -0.088777441 -0.088777441 0.029374032 -0.19063415 -0.98529078 -0.91474067 -0.61503627 -0.82013279 -0.17888039 -0.17888039 -0.32510749 -0.45524924 -0.64774142 -0.32683588 -0.26048654 -0.6271126 -0.66567744
16 1 "WALKING" -0.14724147 -0.21317443 -0.21317443 -0.38384398 -0.093463325 -0.98037561 -0.92062406 -0.75847072 -0.7387227 -0.2057938 -0.2057938 -0.31349802 -0.42690494 -0.6101831 -0.30701716 -0.28445438 -0.58265616 -0.65404123
16 1 "WALKING" -0.21682261 -0.18672196 -0.18672196 -0.090670633 0.011388813 -0.98867684 -0.91430322 -0.65728317 -0.87932322 -0.25482598 -0.25482598 -0.38657054 -0.4203912 -0.64328362 -0.37035711 -0.38648955 -0.62601735 -0.71885899
16 1 "WALKING" -0.021769959 -0.26219638 -0.26219638 -0.01136792 0.20785649 -0.99053972 -0.90098069 -0.66685941 -0.69411438 -0.24104658 -0.24104658 -0.38374781 -0.43186422 -0.64857779 -0.42205577 -0.43349898 -0.65180588 -0.69484918
16 1 "WALKING" -0.11471506 -0.051043296 -0.051043296 0.070763315 0.30539076 -0.9910733 -0.9201098 -0.48202364 -0.8159709 -0.23730006 -0.23730006 -0.3848553 -0.46464422 -0.65762569 -0.43457625 -0.43133186 -0.65476881 -0.6889849
16 1 "WALKING" -0.21886437 -0.043923798 -0.043923798 0.14058234 0.05861619 -0.9820437 -0.89992962 -0.47181483 -0.91863546 -0.23571454 -0.23571454 -0.41211397 -0.47891636 -0.6792642 -0.40142092 -0.43745409 -0.66674044 -0.72379066
16 1 "WALKING" -0.097087699 -0.10129201 -0.10129201 0.31222365 -0.21198983 -0.98974301 -0.89319971 -0.49073174 -0.87659969 -0.24147565 -0.24147565 -0.40742901 -0.48449929 -0.65631322 -0.37361661 -0.37688713 -0.68534569 -0.7045751
16 1 "WALKING" -0.20380757 0.25378925 0.25378925 0.39546468 -0.47972414 -0.98800513 -0.67506966 -0.7597695 -0.83066972 -0.27237183 -0.27237183 -0.37898312 -0.46617115 -0.64618776 -0.44387109 -0.37561521 -0.69151071 -0.70431846
16 1 "WALKING" -0.16766294 0.11696092 0.11696092 0.067556814 0.0054871432 -0.97305708 -0.84067763 -0.87546641 -0.84929461 -0.32346958 -0.32346958 -0.38665944 -0.48943724 -0.6767843 -0.42314084 -0.38639727 -0.66451737 -0.70189531
16 3 "WALKING_DOWNSTAIRS" 0.073794006 0.21740049 0.21740049 -0.011276829 -0.30084797 -0.96937438 -0.71153223 -0.10268217 -0.8167743 0.26627714 0.26627714 -0.099864555 -0.46047329 -0.5858488 0.083241936 0.00078498035 -0.6255115 -0.61594941
16 3 "WALKING_DOWNSTAIRS" 0.014200013 0.10234303 0.10234303 -0.049313422 -0.13683412 -0.96063332 -0.5498182 -0.14827363 -0.54949914 0.27145138 0.27145138 -0.047896913 -0.26680456 -0.5567317 0.093394581 -0.037046946 -0.3128123 -0.62227157
